% Model,Supported-Internal-m025.mph
% Version,COMSOL 5.6.0.401
% Date,"Aug 25 2023, 11:34"
% Table,Table 1 - Global Evaluation 1
% wlength (nm),lambda0 (nm),Q_abs (1),Q_sca (1)
539.25,539.25,0.3929988666180693,1.501083127930317E-4
539.5,539.5,0.39233829154630245,2.077195023395477E-4
539.7499999999999,539.7499999999999,0.39159987866061136,1.614218075349508E-4
540,540,0.39083019359819127,1.770315236181043E-4
550,550,0.35314014255798537,2.106941157982378E-4
560,560,0.30827009683401063,1.7161652063522978E-4
570,570,0.2613796632727341,1.6575199055338268E-4
580,580,0.21662164549434226,1.482942541810154E-4
590,590,0.17687693575655186,1.152384631902279E-4
600,600,0.1444232722118089,1.1063727493869236E-4
610,610,0.11888735114250724,9.666856841054456E-5
619.9999999999999,619.9999999999999,0.09916673334384385,9.89056775041333E-5
629.9999999999999,629.9999999999999,0.08390849901777048,7.473337324351786E-5
639.9999999999999,639.9999999999999,0.07180851018366419,6.609177924422777E-5
650,650,0.062233989619803344,6.163664455614701E-5
660,660,0.05460957907048907,6.474251167098565E-5
670,670,0.04851559289927442,5.2266895700845E-5
680,680,0.04360977765034729,5.025088373532605E-5
690,690,0.03957127058440999,4.552050824442627E-5
700,700,0.03616567565726196,3.6993072896675997E-5
