% Model,Supported-Internal-p025.mph
% Version,COMSOL 5.6.0.401
% Date,"Aug 30 2023, 13:41"
% Table,Table 1 - Global Evaluation 1
% wlength (nm),lambda0 (nm),Q_abs (1),Q_sca (1)
529.7499999999999,529.7499999999999,0.35419912592915953,1.621807014038865E-4
530,530,0.3539849976754071,1.56407008023545E-4
530.25,530.25,0.35388675938971303,1.632655937340091E-4
530.5,530.5,0.3537424654532121,1.4623819117548167E-4
530.75,530.75,0.3534919312037881,1.7246554347147776E-4
531,531,0.35338703660957643,2.0635133835861951E-4
531.2499999999999,531.2499999999999,0.3529939455232722,1.8772582624424915E-4
531.5,531.5,0.3527733103544821,1.6494307814034635E-4
531.75,531.75,0.352473993522426,1.7064112569792033E-4
532,532,0.3526162344239966,1.6326638200446443E-4
532.25,532.25,0.35190404178677714,1.8121465372657934E-4
532.4999999999999,532.4999999999999,0.35155193878021934,1.742879258547526E-4
532.7499999999999,532.7499999999999,0.35117420772124813,1.8085078026347504E-4
533,533,0.35081804623293233,1.8817197769533013E-4
533.25,533.25,0.3505343456522407,1.6535815374280082E-4
533.5,533.5,0.3501197137572133,1.7368933749415291E-4
533.75,533.75,0.3495990381579368,1.734509169023679E-4
533.9999999999999,533.9999999999999,0.3492621424427204,1.4947184752203097E-4
534.25,534.25,0.3487547921230494,1.7140483201699642E-4
534.5,534.5,0.3482909610279498,1.6086916536545053E-4
534.75,534.75,0.34784947359076607,1.4741688765810665E-4
535,535,0.3474203059567382,1.652019598306354E-4
535.25,535.25,0.346724647968728,1.7179500984788114E-4
535.4999999999999,535.4999999999999,0.3461689314822586,1.636131165325191E-4
535.75,535.75,0.3457445011384097,1.3856783713848625E-4
536,536,0.3451364032303704,1.3553982561744334E-4
536.25,536.25,0.3445706372175947,1.8481314554526004E-4
536.5,536.5,0.34389549711779993,1.7224986273336494E-4
536.7499999999999,536.7499999999999,0.3434711676199342,1.687632849106739E-4
536.9999999999999,536.9999999999999,0.342776721524552,1.7037468001328596E-4
537.25,537.25,0.342015563382498,1.5357397230359276E-4
537.5,537.5,0.3413709429083558,1.940463628580253E-4
537.75,537.75,0.34083832930696395,1.7550845554956462E-4
538,538,0.34004770561219777,1.7607674023486573E-4
538.2499999999999,538.2499999999999,0.3393342453094892,1.7731193330676307E-4
538.5,538.5,0.33865121338162324,1.629454538996043E-4
538.75,538.75,0.3379113760050967,2.069760565433821E-4
539,539,0.337270498339124,2.1608984754760996E-4
539.25,539.25,0.33648442316765576,1.7613184166219385E-4
539.5,539.5,0.33573121957035995,1.8683447939681248E-4
539.7499999999999,539.7499999999999,0.3350213034511655,1.7640923021798537E-4
540,540,0.33426066075561645,1.802640868032084E-4
550,550,0.29766580552230526,1.5976169386025453E-4
560,560,0.2571353075216454,1.5476105666573813E-4
570,570,0.21658650823625708,1.2427218798998293E-4
580,580,0.17883444844044336,1.2157937535659084E-4
590,590,0.14612868366732945,1.1060117094491029E-4
600,600,0.1195121814039962,8.286104581021308E-5
610,610,0.09866095957387755,7.054059073195502E-5
619.9999999999999,619.9999999999999,0.08257340816505028,5.800959984506529E-5
629.9999999999999,629.9999999999999,0.06999082904047724,4.896157868934232E-5
639.9999999999999,639.9999999999999,0.060106393563491636,3.9799427877571735E-5
650,650,0.052224449007222534,4.0647390606984114E-5
660,660,0.04594091395873802,3.7080243369219455E-5
670,670,0.04089826658286303,3.054903057745571E-5
680,680,0.03683857005730987,2.808202417401245E-5
690,690,0.03348190957657111,3.2809415437336005E-5
700,700,0.03066498718622542,2.6784279256292074E-5
