Wavelength  [nm],3nm Extinction [a.u.],5nm Extinction [a.u.],7nm Extinction [a.u.],9nm Extinction [a.u.],11nm Extinction [a.u.],13nm Extinction [a.u.],15nm Extinction [a.u.],17nm Extinction [a.u.]
651.21373000000006,0.022429999999999999,0.044150000000000002,0.070489999999999997,0.15981000000000001,0.31946000000000002,0.51688000000000001,0.53283000000000003,0.37425000000000003
651.46874000000003,0.022239999999999999,0.044639999999999999,0.070989999999999998,0.15895999999999999,0.31738,0.51536999999999999,0.53266999999999998,0.37519999999999998
651.72374000000002,0.021739999999999999,0.042759999999999999,0.070499999999999993,0.15859999999999999,0.31662000000000001,0.51344000000000001,0.53266999999999998,0.37634000000000001
651.97873000000004,0.02026,0.041149999999999999,0.068739999999999996,0.15731999999999999,0.31835000000000002,0.51334999999999997,0.53461000000000003,0.37647999999999998
652.23371999999995,0.021360000000000001,0.04027,0.069239999999999996,0.15754000000000001,0.31719999999999998,0.51505999999999996,0.53344000000000003,0.37703999999999999
652.48869000000002,0.023060000000000001,0.039989999999999998,0.07059,0.15609999999999999,0.31696999999999997,0.51476,0.53368000000000004,0.37576999999999999
652.74365999999998,0.02596,0.038449999999999998,0.069250000000000006,0.15465000000000001,0.31580000000000003,0.51515999999999995,0.5323,0.37483
652.99860999999999,0.026780000000000002,0.03637,0.068830000000000002,0.15568000000000001,0.31451000000000001,0.51539999999999997,0.53557999999999995,0.37584000000000001
653.25355999999999,0.027109999999999999,0.035520000000000003,0.068559999999999996,0.15615000000000001,0.31258000000000002,0.51349,0.53678999999999999,0.37634000000000001
653.50850000000003,0.02555,0.035779999999999999,0.069540000000000005,0.15517,0.31283,0.51329000000000002,0.53588999999999998,0.37644
653.76342999999997,0.023189999999999999,0.037280000000000001,0.068220000000000003,0.15432999999999999,0.31152999999999997,0.51136000000000004,0.53569999999999995,0.37647999999999998
654.01835000000005,0.021430000000000001,0.036949999999999997,0.067180000000000004,0.15329999999999999,0.31012000000000001,0.51022999999999996,0.53520999999999996,0.37676999999999999
654.27326000000005,0.020299999999999999,0.036720000000000003,0.067129999999999995,0.15265000000000001,0.31015999999999999,0.51205000000000001,0.53520999999999996,0.37691999999999998
654.52815999999996,0.02017,0.037350000000000001,0.066989999999999994,0.15293000000000001,0.30986000000000002,0.51051000000000002,0.53632999999999997,0.37713999999999998
654.78305,0.019359999999999999,0.035060000000000001,0.065799999999999997,0.15212000000000001,0.31041000000000002,0.50838000000000005,0.53918999999999995,0.37808999999999998
655.03794000000005,0.020150000000000001,0.03286,0.065479999999999997,0.15060999999999999,0.30935000000000001,0.50841000000000003,0.54161000000000004,0.37803999999999999
655.29281000000003,0.019730000000000001,0.032160000000000001,0.065100000000000005,0.15162999999999999,0.30786000000000002,0.50941999999999998,0.53947999999999996,0.37773000000000001
655.54768000000001,0.017469999999999999,0.032539999999999999,0.066589999999999996,0.15164,0.30742000000000003,0.50836000000000003,0.53781000000000001,0.37818000000000002
655.80253000000005,0.017940000000000001,0.034810000000000001,0.066089999999999996,0.14943999999999999,0.30592999999999998,0.50885000000000002,0.53793999999999997,0.37986999999999999
656.05737999999997,0.019179999999999999,0.035450000000000002,0.065390000000000004,0.14796999999999999,0.30498999999999998,0.50736000000000003,0.53896999999999995,0.38063999999999998
656.31222000000002,0.01907,0.035729999999999998,0.066589999999999996,0.14835000000000001,0.30536000000000002,0.50692999999999999,0.54071000000000002,0.38079000000000002
656.56704999999999,0.02053,0.035270000000000003,0.066189999999999999,0.14843999999999999,0.30704999999999999,0.50778000000000001,0.54242999999999997,0.38019999999999998
656.82186999999999,0.02043,0.034169999999999999,0.064799999999999996,0.14939,0.30487999999999998,0.50475000000000003,0.54369999999999996,0.38139000000000001
657.07668000000001,0.018630000000000001,0.032849999999999997,0.064740000000000006,0.14834,0.30359000000000003,0.50390999999999997,0.54208000000000001,0.38099
657.33148000000006,0.01652,0.033119999999999997,0.064509999999999998,0.14631,0.30321999999999999,0.50458999999999998,0.53910000000000002,0.38179000000000002
657.58627000000001,0.016250000000000001,0.032320000000000002,0.06361,0.14596000000000001,0.30192999999999998,0.50421000000000005,0.53805000000000003,0.38357000000000002
657.84105,0.016799999999999999,0.031199999999999999,0.062429999999999999,0.14588000000000001,0.30123,0.50431000000000004,0.53886999999999996,0.38313000000000003
658.09582999999998,0.018110000000000001,0.032640000000000002,0.062309999999999997,0.14463999999999999,0.30032999999999999,0.50341000000000002,0.54108000000000001,0.38244
658.35059000000001,0.019720000000000001,0.033250000000000002,0.061469999999999997,0.1434,0.29881000000000002,0.50202999999999998,0.54052,0.38274000000000002
658.60535000000004,0.02044,0.034009999999999999,0.06207,0.14377000000000001,0.29847000000000001,0.50261,0.53940999999999995,0.38278000000000001
658.86009999999999,0.021739999999999999,0.035349999999999999,0.062089999999999999,0.14359,0.29827999999999999,0.50305,0.54118999999999995,0.3841
659.11482999999998,0.01941,0.036240000000000001,0.062979999999999994,0.14338000000000001,0.29736000000000001,0.50249999999999995,0.54473000000000005,0.38445000000000001
659.36955999999998,0.019400000000000001,0.037109999999999997,0.063060000000000005,0.14432,0.29733999999999999,0.50148000000000004,0.54561999999999999,0.38257999999999998
659.62428,0.02051,0.03891,0.062600000000000003,0.14344999999999999,0.29836000000000001,0.50217000000000001,0.54608999999999996,0.38131999999999999
659.87899000000004,0.02102,0.039350000000000003,0.061879999999999998,0.14194000000000001,0.29696,0.50094000000000005,0.54432999999999998,0.38341999999999998
660.13369,0.01951,0.037249999999999998,0.061019999999999998,0.14177999999999999,0.29443999999999998,0.49936999999999998,0.54330999999999996,0.38623000000000002
660.38838999999996,0.018450000000000001,0.035369999999999999,0.061650000000000003,0.14085,0.29186000000000001,0.49820999999999999,0.54379999999999995,0.38485000000000003
660.64306999999997,0.019779999999999999,0.03338,0.061199999999999997,0.13977999999999999,0.29420000000000002,0.49746000000000001,0.54459000000000002,0.38474000000000003
660.89774,0.022429999999999999,0.033959999999999997,0.060389999999999999,0.14050000000000001,0.29357,0.49792999999999998,0.54429000000000005,0.38627
661.15241000000003,0.023130000000000001,0.03261,0.060499999999999998,0.13980999999999999,0.29275000000000001,0.49928,0.54532000000000003,0.38638
661.40706,0.024719999999999999,0.031060000000000001,0.06123,0.13757,0.29248000000000002,0.49725999999999998,0.54532999999999998,0.38545000000000001
661.66170999999997,0.024819999999999998,0.032899999999999999,0.060850000000000001,0.13688,0.29208000000000001,0.49569000000000002,0.54778000000000004,0.38623000000000002
661.91634999999997,0.02351,0.032870000000000003,0.06139,0.13707,0.29131000000000001,0.49647999999999998,0.54754999999999998,0.38750000000000001
662.17097999999999,0.01966,0.031940000000000003,0.061289999999999997,0.13719999999999999,0.29060000000000002,0.49603999999999998,0.54754000000000003,0.38944000000000001
662.42559000000006,0.017180000000000001,0.03108,0.05985,0.13732,0.28939999999999999,0.4955,0.54561999999999999,0.38879000000000002
662.68020000000001,0.017610000000000001,0.029350000000000001,0.05883,0.13705000000000001,0.28921999999999998,0.49357000000000001,0.54359000000000002,0.38847999999999999
662.9348,0.019390000000000001,0.02945,0.05765,0.13667000000000001,0.28733999999999998,0.49325000000000002,0.54588000000000003,0.38994000000000001
663.18939999999998,0.018169999999999999,0.03048,0.059290000000000002,0.13586000000000001,0.28653000000000001,0.49342999999999998,0.54715999999999998,0.39100000000000001
663.44398000000001,0.01866,0.031609999999999999,0.059470000000000002,0.13586999999999999,0.28675,0.49258000000000002,0.54703999999999997,0.39076
663.69854999999995,0.020310000000000002,0.032000000000000001,0.058369999999999998,0.13589000000000001,0.28726000000000002,0.49228,0.54747999999999997,0.39051000000000002
663.95312000000001,0.020709999999999999,0.031510000000000003,0.059069999999999998,0.13519,0.28522999999999998,0.49042999999999998,0.54544000000000004,0.39090000000000003
664.20767000000001,0.02162,0.031440000000000003,0.059979999999999999,0.13508000000000001,0.28452,0.49008000000000002,0.54318,0.39174999999999999
664.46222,0.023189999999999999,0.032000000000000001,0.058220000000000001,0.13369,0.28439999999999999,0.49073,0.54261999999999999,0.39212000000000002
664.71675000000005,0.024060000000000002,0.033640000000000003,0.057459999999999997,0.13322999999999999,0.28297,0.48963000000000001,0.54474999999999996,0.39095999999999997
664.97127999999998,0.023779999999999999,0.032919999999999998,0.057160000000000002,0.13402,0.28362999999999999,0.49003000000000002,0.54540999999999995,0.39157999999999998
665.22580000000005,0.02138,0.033610000000000001,0.057579999999999999,0.13339999999999999,0.28273999999999999,0.48799999999999999,0.54530000000000001,0.39154
665.48031000000003,0.021080000000000002,0.035069999999999997,0.057790000000000001,0.13224,0.28344999999999998,0.48812,0.54688000000000003,0.39145999999999997
665.73481000000004,0.02112,0.034329999999999999,0.056800000000000003,0.13103000000000001,0.28219,0.48760999999999999,0.54986999999999997,0.39330999999999999
665.98929999999996,0.021219999999999999,0.033410000000000002,0.05772,0.12972,0.28089999999999998,0.48681000000000002,0.54998000000000002,0.39455000000000001
666.24378000000002,0.02213,0.031390000000000001,0.057590000000000002,0.13016,0.27976000000000001,0.48625000000000002,0.54666999999999999,0.39388000000000001
666.49825999999996,0.021739999999999999,0.0304,0.056520000000000001,0.13113,0.27989999999999998,0.48598999999999998,0.54393000000000002,0.39463999999999999
666.75271999999995,0.021510000000000001,0.030519999999999999,0.056219999999999999,0.13064000000000001,0.27818999999999999,0.48537000000000002,0.54425000000000001,0.39604
667.00716999999997,0.021059999999999999,0.03041,0.055059999999999998,0.13056000000000001,0.2772,0.48586000000000001,0.54691000000000001,0.39645999999999998
667.26161999999999,0.022769999999999999,0.030030000000000001,0.05595,0.13083,0.27798,0.48447000000000001,0.54908999999999997,0.39744000000000002
667.51606000000004,0.019609999999999999,0.030609999999999998,0.056180000000000001,0.13011,0.27667999999999998,0.48418,0.55022000000000004,0.39774999999999999
667.77048000000002,0.02085,0.03227,0.056000000000000001,0.13044,0.27681,0.48533999999999999,0.54945999999999995,0.39687
668.0249,0.019859999999999999,0.034270000000000002,0.055239999999999997,0.13006000000000001,0.27714,0.48388999999999999,0.54945999999999995,0.39743000000000001
668.27931000000001,0.018089999999999998,0.033739999999999999,0.054629999999999998,0.12933,0.2762,0.48268,0.55025000000000002,0.39777000000000001
668.53371000000004,0.018089999999999998,0.032689999999999997,0.054870000000000002,0.12828000000000001,0.27532000000000001,0.48263,0.55156000000000005,0.39873999999999998
668.78809999999999,0.019769999999999999,0.033029999999999997,0.054420000000000003,0.12723999999999999,0.27551999999999999,0.48247000000000001,0.55317000000000005,0.4002
669.04247999999995,0.020549999999999999,0.032570000000000002,0.054219999999999997,0.12787000000000001,0.27464,0.48028999999999999,0.55452000000000001,0.40103
669.29684999999995,0.023050000000000001,0.030099999999999998,0.054179999999999999,0.12766,0.27395999999999998,0.47911999999999999,0.55442000000000002,0.40040999999999999
669.55120999999997,0.02257,0.029319999999999999,0.053030000000000001,0.12719,0.27345000000000003,0.47854000000000002,0.55384999999999995,0.40065000000000001
669.80556999999999,0.023539999999999998,0.028340000000000001,0.053019999999999998,0.12554000000000001,0.27281,0.48005999999999999,0.5544,0.39915
670.05990999999995,0.020920000000000001,0.029219999999999999,0.053089999999999998,0.12454,0.27182000000000001,0.47986000000000001,0.55118,0.39784000000000003
670.31425000000002,0.022069999999999999,0.029059999999999999,0.053659999999999999,0.12445000000000001,0.27199000000000001,0.47763,0.55115999999999998,0.39904000000000001
670.56858,0.022720000000000001,0.02828,0.052740000000000002,0.12346,0.27129999999999999,0.47706999999999999,0.55373000000000006,0.39942
670.82289000000003,0.022169999999999999,0.027150000000000001,0.052010000000000001,0.12339,0.27118999999999999,0.47654999999999997,0.55640000000000001,0.39978999999999998
671.07719999999995,0.02445,0.028479999999999998,0.051799999999999999,0.12463,0.27084999999999998,0.47538000000000002,0.55398999999999998,0.39915
671.33150000000001,0.024649999999999998,0.031210000000000002,0.05228,0.12488,0.26998,0.47475000000000001,0.55667999999999995,0.40068999999999999
671.58578999999997,0.024709999999999999,0.032140000000000002,0.051630000000000002,0.12366000000000001,0.26829999999999998,0.47388999999999998,0.55367,0.40250000000000002
671.84006999999997,0.022450000000000001,0.03024,0.051360000000000003,0.12451,0.26638000000000001,0.47477999999999998,0.55218999999999996,0.40053
672.09433999999999,0.022159999999999999,0.029319999999999999,0.0511,0.12333,0.26623999999999998,0.47614000000000001,0.55391999999999997,0.39998
672.34860000000003,0.022749999999999999,0.02852,0.050259999999999999,0.12182,0.26629999999999998,0.47482000000000002,0.55532000000000004,0.40117999999999998
672.60285999999996,0.020230000000000001,0.02921,0.05076,0.12278,0.26649,0.47395999999999999,0.55430000000000001,0.40244999999999997
672.85709999999995,0.019369999999999998,0.028760000000000001,0.050410000000000003,0.122,0.26789000000000002,0.47438000000000002,0.55176000000000003,0.40305999999999997
673.11132999999995,0.022780000000000002,0.02937,0.050450000000000002,0.12039,0.26641999999999999,0.47153,0.54981999999999998,0.40250000000000002
673.36555999999996,0.022280000000000001,0.031719999999999998,0.050090000000000003,0.12051000000000001,0.26504,0.46850000000000003,0.55106999999999995,0.40275
673.61977999999999,0.021340000000000001,0.033709999999999997,0.049779999999999998,0.12058000000000001,0.26393,0.46734999999999999,0.55127999999999999,0.40287000000000001
673.87397999999996,0.02222,0.03551,0.049000000000000002,0.11951000000000001,0.26427,0.46751999999999999,0.55178000000000005,0.40201999999999999
674.12818000000004,0.02266,0.0349,0.049610000000000001,0.11987,0.26384999999999997,0.46969,0.55242999999999998,0.40388000000000002
674.38237000000004,0.022329999999999999,0.0315,0.049939999999999998,0.1187,0.26279000000000002,0.46966999999999998,0.55234000000000005,0.40478999999999998
674.63655000000006,0.023900000000000001,0.030269999999999998,0.049509999999999998,0.11981,0.26273999999999997,0.46815000000000001,0.55471000000000004,0.40492
674.89071999999999,0.023269999999999999,0.031890000000000002,0.049540000000000001,0.12127,0.26112000000000002,0.46783999999999998,0.55613999999999997,0.40605999999999998
675.14487999999994,0.020490000000000001,0.032750000000000001,0.049399999999999999,0.12105,0.26095000000000002,0.46827999999999997,0.55510000000000004,0.40561999999999998
675.39903000000004,0.019380000000000001,0.032809999999999999,0.05008,0.11845,0.26124999999999998,0.46597,0.55718000000000001,0.40692
675.65318000000002,0.01951,0.032640000000000002,0.049619999999999997,0.11756999999999999,0.26022000000000001,0.46550000000000002,0.55752000000000002,0.40699000000000002
675.90731000000005,0.021819999999999999,0.034619999999999998,0.050720000000000001,0.11812,0.26017000000000001,0.46488000000000002,0.55567999999999995,0.40547
676.16143,0.02188,0.035650000000000001,0.050279999999999998,0.11659,0.25938,0.4647,0.55600000000000005,0.40531
676.41555000000005,0.01882,0.036510000000000001,0.049520000000000002,0.11759,0.25763000000000003,0.46501999999999999,0.55479000000000001,0.40841
676.66966000000002,0.015689999999999999,0.035729999999999998,0.048480000000000002,0.11752,0.25738,0.46342,0.55645,0.40681
676.92375000000004,0.0189,0.033849999999999998,0.049669999999999999,0.11636000000000001,0.25851000000000002,0.46234999999999998,0.55891999999999997,0.40603
677.17783999999995,0.02051,0.033430000000000001,0.04972,0.1162,0.25647999999999999,0.46126,0.55845999999999996,0.40683000000000002
677.43191999999999,0.020369999999999999,0.031910000000000001,0.048890000000000003,0.11609,0.25607999999999997,0.46049000000000001,0.55791000000000002,0.40722999999999998
677.68598999999995,0.019199999999999998,0.029329999999999998,0.048000000000000001,0.11391999999999999,0.25625999999999999,0.46028000000000002,0.55798000000000003,0.40765000000000001
677.94005000000004,0.020830000000000001,0.026599999999999999,0.047280000000000003,0.11396000000000001,0.25461,0.46000999999999997,0.55684,0.40881000000000001
678.19410000000005,0.019300000000000001,0.027539999999999999,0.046620000000000002,0.11383,0.25539000000000001,0.45910000000000001,0.55723999999999996,0.40719
678.44813999999997,0.01891,0.0293,0.046089999999999999,0.11294999999999999,0.25583,0.45856000000000002,0.55576999999999999,0.40708
678.70218,0.01883,0.03082,0.047039999999999998,0.11327,0.25445000000000001,0.45790999999999998,0.55556000000000005,0.40776000000000001
678.95619999999997,0.017819999999999999,0.033210000000000003,0.047059999999999998,0.114,0.25274999999999997,0.45726,0.55506999999999995,0.4108
679.21020999999996,0.017489999999999999,0.035209999999999998,0.046359999999999998,0.11415,0.25229000000000001,0.45628000000000002,0.55420000000000003,0.41203000000000001
679.46421999999995,0.017059999999999999,0.035749999999999997,0.04718,0.11360000000000001,0.25141999999999998,0.45412000000000002,0.55622000000000005,0.41149000000000002
679.71821,0.018319999999999999,0.036470000000000002,0.046469999999999997,0.11235000000000001,0.2505,0.45544000000000001,0.55511999999999995,0.40949999999999998
679.97220000000004,0.018970000000000001,0.034680000000000002,0.045159999999999999,0.11089,0.25017,0.45644000000000001,0.55410000000000004,0.40973999999999999
680.22618,0.01976,0.03193,0.04614,0.11156000000000001,0.25034000000000001,0.45524999999999999,0.55510000000000004,0.41091
680.48014999999998,0.01898,0.030519999999999999,0.046289999999999998,0.11154,0.24959000000000001,0.45513999999999999,0.55515000000000003,0.41208
680.73410999999999,0.019040000000000001,0.030099999999999998,0.044470000000000003,0.11025,0.24859000000000001,0.45308999999999999,0.55315000000000003,0.41182000000000002
680.98806000000002,0.020039999999999999,0.030200000000000001,0.044990000000000002,0.10994,0.24771000000000001,0.45184999999999997,0.55434000000000005,0.41106999999999999
681.24199999999996,0.01925,0.0293,0.045490000000000003,0.11058,0.24736,0.45151000000000002,0.55315999999999999,0.41205000000000003
681.49593000000004,0.01883,0.026859999999999998,0.044119999999999999,0.10970000000000001,0.24809,0.45106000000000002,0.55386000000000002,0.41281000000000001
681.74985000000004,0.019029999999999998,0.024629999999999999,0.044699999999999997,0.10868,0.24725,0.45128000000000001,0.55410000000000004,0.41220000000000001
682.00377000000003,0.016580000000000001,0.024250000000000001,0.045519999999999998,0.10924,0.2467,0.45093,0.55301999999999996,0.41304000000000002
682.25766999999996,0.016719999999999999,0.024049999999999998,0.045960000000000001,0.10990999999999999,0.24614,0.44989000000000001,0.55403000000000002,0.41356999999999999
682.51156000000003,0.01821,0.024279999999999999,0.045109999999999997,0.10859000000000001,0.24656,0.44862000000000002,0.55530000000000002,0.41514000000000001
682.76544999999999,0.019769999999999999,0.024129999999999999,0.044299999999999999,0.10748000000000001,0.24557999999999999,0.44803999999999999,0.55501999999999996,0.41646
683.01932999999997,0.020379999999999999,0.021669999999999998,0.043819999999999998,0.10745,0.24496000000000001,0.44766,0.55462,0.41475000000000001
683.27319,0.015980000000000001,0.021270000000000001,0.044479999999999999,0.10696,0.24293000000000001,0.44711000000000001,0.55391999999999997,0.4163
683.52705000000003,0.01515,0.02265,0.044200000000000003,0.10786999999999999,0.24354000000000001,0.44762000000000002,0.55398999999999998,0.41825000000000001
683.78089999999997,0.015769999999999999,0.023279999999999999,0.042659999999999997,0.10750999999999999,0.24362,0.44732,0.55371999999999999,0.41746
684.03474000000006,0.017979999999999999,0.025829999999999999,0.043069999999999997,0.10662000000000001,0.24223,0.44627,0.55457999999999996,0.4163
684.28857000000005,0.01993,0.026790000000000001,0.043200000000000002,0.10475,0.24081,0.44612000000000002,0.55457999999999996,0.41671999999999998
684.54238999999995,0.018360000000000001,0.027359999999999999,0.042889999999999998,0.10541,0.24149999999999999,0.44523000000000001,0.55459000000000003,0.41865000000000002
684.7962,0.018939999999999999,0.027380000000000002,0.043889999999999998,0.10498,0.24168999999999999,0.44451000000000002,0.55298999999999998,0.41685
685.05001000000004,0.018360000000000001,0.028670000000000001,0.043130000000000002,0.10409,0.24027000000000001,0.44495000000000001,0.55418999999999996,0.41755999999999999
685.30380000000002,0.015900000000000001,0.027210000000000002,0.043339999999999997,0.10503,0.24037,0.44298999999999999,0.55322000000000005,0.41789999999999999
685.55758000000003,0.017389999999999999,0.024760000000000001,0.043520000000000003,0.10478999999999999,0.23880000000000001,0.44261,0.55337999999999998,0.41888999999999998
685.81136000000004,0.016740000000000001,0.024039999999999999,0.043540000000000002,0.10267,0.23749000000000001,0.44095000000000001,0.55657999999999996,0.42007
686.06511999999998,0.01602,0.025250000000000002,0.042849999999999999,0.10315000000000001,0.23723,0.44002999999999998,0.55361000000000005,0.42158000000000001
686.31888000000004,0.017780000000000001,0.02665,0.041750000000000002,0.10324999999999999,0.23741999999999999,0.44008999999999998,0.55250999999999995,0.42205999999999999
686.57263,0.01746,0.02632,0.042349999999999999,0.10403,0.23760999999999999,0.43939,0.55240999999999996,0.42072999999999999
686.82637,0.017330000000000002,0.026280000000000001,0.042970000000000001,0.10298,0.23805000000000001,0.43901000000000001,0.55434000000000005,0.42087000000000002
687.08010000000002,0.01968,0.0269,0.042759999999999999,0.10231999999999999,0.23651,0.43889,0.55445999999999995,0.42226000000000002
687.33381999999995,0.021420000000000002,0.027570000000000001,0.043810000000000002,0.10226,0.23709,0.43913999999999997,0.55591000000000002,0.42243000000000003
687.58753000000002,0.020990000000000002,0.028250000000000001,0.043860000000000003,0.10289,0.23579,0.43798999999999999,0.55644000000000005,0.42198999999999998
687.84123,0.018870000000000001,0.0293,0.042279999999999998,0.10215,0.23585999999999999,0.43774999999999997,0.55486000000000002,0.42304000000000003
688.09492,0.016039999999999999,0.02861,0.042470000000000001,0.10212,0.23455999999999999,0.43657000000000001,0.55379,0.42407
688.34860000000003,0.01516,0.028639999999999999,0.042750000000000003,0.10224999999999999,0.23288,0.43635000000000002,0.55367999999999995,0.42304999999999998
688.60227999999995,0.01585,0.028070000000000001,0.041880000000000001,0.10156999999999999,0.23413999999999999,0.43586999999999998,0.55501,0.42312
688.85594000000003,0.016840000000000001,0.026700000000000002,0.041459999999999997,0.10147,0.23508000000000001,0.43515999999999999,0.55601,0.42459000000000002
689.1096,0.01787,0.025600000000000001,0.041450000000000001,0.10151,0.23358000000000001,0.43419999999999997,0.55620999999999998,0.42492000000000002
689.36324000000002,0.015800000000000002,0.025590000000000002,0.041110000000000001,0.10070999999999999,0.23219000000000001,0.43371999999999999,0.55444000000000004,0.42438999999999999
689.61688000000004,0.016,0.026519999999999998,0.040739999999999998,0.10127,0.23119000000000001,0.43253000000000003,0.55471999999999999,0.42498000000000002
689.87050999999997,0.017080000000000001,0.027150000000000001,0.040910000000000002,0.10134,0.23108999999999999,0.43162,0.55471999999999999,0.42514000000000002
690.12413000000004,0.017649999999999999,0.027900000000000001,0.040849999999999997,0.098780000000000007,0.23096,0.43109999999999998,0.55425000000000002,0.42571999999999999
690.37774000000002,0.01848,0.025870000000000001,0.040070000000000001,0.097909999999999997,0.23072000000000001,0.42937999999999998,0.55486000000000002,0.42518
690.63134000000002,0.019220000000000001,0.023400000000000001,0.03977,0.098400000000000001,0.23027,0.42810999999999999,0.55539000000000005,0.42603999999999997
690.88493000000005,0.018159999999999999,0.024709999999999999,0.039039999999999998,0.098339999999999997,0.22933000000000001,0.42807000000000001,0.55401999999999996,0.42586000000000002
691.13851,0.01847,0.026790000000000001,0.038690000000000002,0.098900000000000002,0.23016,0.42730000000000001,0.55137000000000003,0.42423
691.39207999999996,0.017350000000000001,0.025559999999999999,0.0385,0.098970000000000002,0.22928000000000001,0.42693999999999999,0.55232999999999999,0.42496
691.64563999999996,0.016789999999999999,0.02486,0.038379999999999997,0.098610000000000003,0.22871,0.42692999999999998,0.55352000000000001,0.42527999999999999
691.89919999999995,0.015900000000000001,0.024299999999999999,0.038870000000000002,0.097489999999999993,0.22925000000000001,0.42603999999999997,0.55195000000000005,0.42625000000000002
692.15273999999999,0.01472,0.024719999999999999,0.039690000000000003,0.098100000000000007,0.22808,0.42509999999999998,0.55091000000000001,0.42719000000000001
692.40628000000004,0.016729999999999998,0.024590000000000001,0.039379999999999998,0.09647,0.22781000000000001,0.42508000000000001,0.5514,0.42651
692.65980999999999,0.017250000000000001,0.02317,0.039710000000000002,0.095850000000000005,0.22749,0.42394999999999999,0.55073000000000005,0.42732999999999999
692.91332,0.016250000000000001,0.022839999999999999,0.039120000000000002,0.094769999999999993,0.22681000000000001,0.42348999999999998,0.55159999999999998,0.42868000000000001
693.16683,0.018380000000000001,0.02213,0.038980000000000001,0.095479999999999995,0.22542999999999999,0.42403000000000002,0.55205000000000004,0.42968000000000001
693.42033000000004,0.018270000000000002,0.02087,0.039690000000000003,0.095560000000000006,0.22325999999999999,0.42415999999999998,0.55154000000000003,0.42901
693.67381999999998,0.015730000000000001,0.020889999999999999,0.039699999999999999,0.095269999999999994,0.22359999999999999,0.42281999999999997,0.54944000000000004,0.42915999999999999
693.92729999999995,0.017000000000000001,0.021569999999999999,0.03909,0.096000000000000002,0.22301000000000001,0.42138999999999999,0.54866999999999999,0.43064000000000002
694.18077000000005,0.01908,0.020840000000000001,0.038339999999999999,0.096280000000000004,0.22194,0.42220999999999997,0.54647000000000001,0.43120999999999998
694.43422999999996,0.021010000000000001,0.01983,0.036920000000000001,0.096119999999999997,0.22325,0.42131000000000002,0.54840999999999995,0.43081999999999998
694.68768,0.021100000000000001,0.02281,0.038289999999999998,0.096089999999999995,0.22364999999999999,0.42085,0.55188000000000004,0.43129000000000001
694.94113000000004,0.020750000000000001,0.025510000000000001,0.037859999999999998,0.096180000000000002,0.22228000000000001,0.41915000000000002,0.54991999999999996,0.43165999999999999
695.19456000000002,0.02189,0.025260000000000001,0.03789,0.095409999999999995,0.22078,0.41804000000000002,0.54840999999999995,0.42970000000000003
695.44798000000003,0.020150000000000001,0.025850000000000001,0.038739999999999997,0.094850000000000004,0.22019,0.41837999999999997,0.54806999999999995,0.42984
695.70140000000004,0.02196,0.024830000000000001,0.037749999999999999,0.094350000000000003,0.22101000000000001,0.41747000000000001,0.54942999999999997,0.43041000000000001
695.95480999999995,0.02503,0.023900000000000001,0.037909999999999999,0.094,0.22053,0.41650999999999999,0.54940999999999995,0.43152000000000001
696.20820000000003,0.024469999999999999,0.023009999999999999,0.038219999999999997,0.093579999999999997,0.22039,0.41597000000000001,0.55054000000000003,0.43276999999999999
696.46159,0.02265,0.021069999999999998,0.036889999999999999,0.093869999999999995,0.22078999999999999,0.41569,0.54990000000000006,0.43354999999999999
696.71496999999999,0.022550000000000001,0.01993,0.037969999999999997,0.09393,0.22047,0.41471000000000002,0.54888000000000003,0.43330000000000002
696.96834000000001,0.021829999999999999,0.018960000000000001,0.038539999999999998,0.094100000000000003,0.21929999999999999,0.41266999999999998,0.55040999999999995,0.43303999999999998
697.22170000000006,0.019949999999999999,0.01951,0.037679999999999998,0.093810000000000004,0.21898999999999999,0.41134999999999999,0.54886999999999997,0.43463000000000002
697.47505000000001,0.0184,0.020369999999999999,0.037679999999999998,0.093020000000000005,0.21815999999999999,0.41182000000000002,0.55047999999999997,0.43353000000000003
697.72838999999999,0.01857,0.020830000000000001,0.037819999999999999,0.091850000000000001,0.21743999999999999,0.41186,0.55230999999999997,0.43414999999999998
697.98172,0.018800000000000001,0.023120000000000002,0.036909999999999998,0.091929999999999998,0.21715000000000001,0.41202,0.55186000000000002,0.43574000000000002
698.23505,0.01755,0.025760000000000002,0.036920000000000001,0.091689999999999994,0.21643000000000001,0.41103000000000001,0.55086000000000002,0.43486000000000002
698.48835999999994,0.016410000000000001,0.024969999999999999,0.036650000000000002,0.091240000000000002,0.21626000000000001,0.41119,0.55000000000000004,0.43523000000000001
698.74166000000002,0.016799999999999999,0.021329999999999998,0.036819999999999999,0.09153,0.21686,0.41186,0.54864999999999997,0.43508999999999998
698.99495999999999,0.016549999999999999,0.021389999999999999,0.03662,0.090509999999999993,0.21546999999999999,0.41138999999999998,0.54854000000000003,0.43425000000000002
699.24824999999998,0.015010000000000001,0.022700000000000001,0.0361,0.089319999999999997,0.21442,0.40903,0.54854999999999998,0.43275999999999998
699.50152000000003,0.014279999999999999,0.02452,0.03705,0.090929999999999997,0.21443000000000001,0.40688999999999997,0.54698999999999998,0.43478
699.75478999999996,0.0146,0.026890000000000001,0.035619999999999999,0.091020000000000004,0.21451000000000001,0.40598000000000001,0.54830999999999996,0.43713999999999997
