% Model,AuNP-5-78nm-inc-Mas-Air.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 11 2024, 12:59"
% Dimension,3
% Nodes,32092
% Expressions,1
% Description,Multislice
% X,Y,Z,sqrt(abs(ewfd.relEx)^2+abs(ewfd.relEy)^2+abs(ewfd.relEz)^2)
6.617444900424221E-15,-174.438125,-141.61000000000004,4.087509211674707E-5
4.135903062765138E-14,-149.81703125000004,-182.64515625000007,2.7956379470657054E-5
4.2186211240204405E-14,-141.61000000000004,-182.64515625000007,3.5364442485314843E-5
8.354524186785578E-14,-149.81703125000004,-174.43812500000004,3.981382528432848E-5
8.437242248040881E-14,-141.61000000000004,-174.43812500000004,5.110957623074951E-5
2.6883369907973396E-14,-166.23109375,-166.2310937500001,2.9527918614570333E-5
2.6469779601696882E-14,-158.02406250000004,-166.23109375000007,4.1750973172609783E-5
-2.977850205190899E-14,-166.23109375000004,-158.02406250000013,4.0090177720318094E-5
-2.977850205190899E-14,-158.02406250000004,-158.02406250000013,5.757109138169633E-5
-1.2407709188295413E-15,-166.23109375000004,-149.8170312500001,5.271579145325323E-5
9.098986738083303E-15,-158.0240625,-149.8170312500001,7.979411955200109E-5
2.729696021424991E-14,-166.23109375,-141.61000000000004,7.079875474580722E-5
4.79764755280756E-14,-158.0240625,-141.61000000000004,1.1012571703990353E-4
2.6883369907973396E-14,-149.81703125000004,-166.2310937500001,6.0127038976057464E-5
2.729696021424991E-14,-141.61000000000004,-166.23109375000007,7.98198551639735E-5
-2.977850205190899E-14,-149.81703125000004,-158.02406250000013,8.344989061708954E-5
-2.977850205190899E-14,-141.61000000000004,-158.02406250000013,1.1174607661700665E-4
1.0339757656912844E-14,-149.81703125000004,-149.81703125000013,1.202211422364524E-4
1.1580528575742386E-14,-141.61,-149.8170312500001,1.6699120469394182E-4
5.045801736573468E-14,-149.81703125,-141.61000000000004,1.6820901975425574E-4
5.2939559203393765E-14,-141.61,-141.61000000000004,2.356540074315148E-4
5.551115123125783E-16,-272.9225,-108.99919681804379,3.544956353575901E-8
-8.881784197001252E-16,-268.9937337819722,-124.61022813756301,5.1064102521753746E-8
1.7763568394002505E-15,-272.9225,-124.61022813756301,4.4603331226812436E-8
5.551115123125783E-16,-265.385915219876,-108.99919681804379,5.042507696569342E-8
0,-264.71546874999996,-124.61022813756301,5.808635285247106E-8
-3.3306690738754696E-16,-264.71546874999996,-108.99919681804377,5.152518851883889E-8
5.790264287871192E-14,-272.9225,-141.61000000000004,5.868469588030361E-8
1.7763568394002505E-15,-260.78670253197214,-124.61022813756301,7.878177969546489E-8
-3.3306690738754696E-16,-257.178883969876,-108.99919681804377,8.547846226024097E-8
0,-256.50843749999996,-124.61022813756301,1.017840924175935E-7
-2.220446049250313E-16,-256.50843749999996,-108.99919681804377,9.056913477049813E-8
-1.4889251025954495E-14,-256.50843749999996,-141.61000000000004,1.1340009551227594E-7
-1.7763568394002505E-15,-272.9225,-107.56238908810293,3.4466834397830074E-8
-1.7763568394002505E-15,-265.0552492973439,-107.56238908810293,5.0125767250445875E-8
-1.9984014443252818E-15,-264.71546874999996,-107.56238908810293,5.0843012358834025E-8
-1.9984014443252818E-15,-256.8482180473439,-107.56238908810293,8.690929387990405E-8
-1.9984014443252818E-15,-256.50843749999996,-107.56238908810293,9.018628338646402E-8
6.661338147750939E-16,-265.4417624614795,-106.03366723254567,4.879781798850473E-8
6.661338147750939E-16,-272.9225,-106.03366723254567,3.3885333770116267E-8
3.3306690738754696E-16,-264.71546874999996,-106.03366723254567,5.0450453007182225E-8
3.3306690738754696E-16,-257.23473121147947,-106.03366723254567,8.53094660024428E-8
2.220446049250313E-16,-256.50843749999996,-106.03366723254567,9.008505342977682E-8
-8.881784197001252E-16,-272.9225,-89.90003442251322,3.030188955586131E-8
