% Model,AuNP-5-78nm-inc-Mas-BK7.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 11 2024, 13:06"
% Dimension,3
% Nodes,32357
% Expressions,1
% Description,Multislice
% X,Y,Z,Electric field norm
9.264422860593909E-14,-216.14124999999999,-174.7350000000001,3.0009945895826684E-6
9.264422860593909E-14,-207.86,-174.7350000000001,4.699126881446228E-6
1.1580528575742386E-14,-199.57875000000004,-199.57875000000018,3.5424234711979883E-6
1.1580528575742386E-14,-191.29750000000004,-199.57875000000018,5.002163786858707E-6
2.3161057151484772E-14,-199.57875000000004,-191.29750000000016,4.653092797729281E-6
2.3161057151484772E-14,-191.29750000000004,-191.29750000000018,6.671579547286197E-6
8.685396431806789E-15,-166.45375000000004,-232.70375000000004,2.6944537459299575E-6
8.271806125530275E-15,-158.17250000000004,-232.70375000000004,3.2540657870943336E-6
1.4889251025954495E-14,-166.45375000000004,-224.42250000000004,3.965914511370023E-6
1.4889251025954495E-14,-158.17250000000004,-224.42250000000004,4.868451958456764E-6
7.444625512977247E-15,-183.01625000000007,-216.14125000000013,3.614387031626586E-6
7.444625512977247E-15,-174.73500000000007,-216.1412500000001,4.713523005701373E-6
0,-183.01625000000007,-207.86000000000016,5.046285261339461E-6
0,-174.73500000000007,-207.86000000000016,6.666878494752538E-6
-1.9438744394996147E-14,-232.70375,-149.8912500000001,1.2974462307694598E-6
-1.0753347963189358E-14,-224.42250000000004,-149.89125000000007,2.154505895455056E-6
2.729696021424991E-14,-232.7037500000001,-141.61000000000004,1.3367808007695278E-6
4.135903062765138E-14,-224.42250000000004,-141.61000000000004,2.2354308245179096E-6
7.858215819253761E-15,-149.89125000000004,-232.70375000000004,3.712187855267405E-6
7.444625512977247E-15,-141.61000000000004,-232.7037500000001,4.225056256087365E-6
1.4889251025954495E-14,-149.89125000000004,-224.42250000000004,5.674388147110392E-6
1.4889251025954495E-14,-141.61000000000004,-224.42250000000004,6.5717157375828806E-6
1.654361225106055E-14,-216.14125,-166.4537500000001,3.3120578926145353E-6
1.8197973476166606E-14,-207.86,-166.4537500000001,5.328623342827474E-6
-5.955700410381798E-14,-216.14125,-158.1725000000001,3.858951269739054E-6
-5.6248281653605876E-14,-207.86,-158.17250000000013,6.354644246393013E-6
5.666187195988239E-14,-199.57875,-183.01625000000013,5.913959497242074E-6
5.542110104105285E-14,-191.29750000000004,-183.01625000000016,8.768523032405555E-6
9.016268676828E-14,-199.57875000000004,-174.7350000000001,7.5407110585595455E-6
8.768114493062092E-14,-191.29750000000004,-174.7350000000001,1.1416317975569378E-5
1.2407709188295414E-14,-183.01625000000007,-199.57875000000018,7.204194200743122E-6
1.3234889800848441E-14,-174.73500000000007,-199.57875000000016,9.754745727208678E-6
2.4815418376590827E-14,-183.01625000000007,-191.29750000000018,9.795864449826701E-6
2.6469779601696882E-14,-174.73500000000007,-191.29750000000016,1.3433902874001593E-5
7.444625512977247E-15,-166.45375000000004,-216.14125000000007,6.065939163015453E-6
7.444625512977247E-15,-158.17250000000004,-216.1412500000001,7.560045790385276E-6
0,-166.45375000000004,-207.86000000000016,8.792158516574646E-6
0,-158.17250000000004,-207.86000000000016,1.1135209720240507E-5
-2.2333876538931744E-14,-216.14125000000004,-149.8912500000001,3.9297418397359985E-6
-3.391440511467413E-14,-207.86000000000004,-149.8912500000001,6.533334636507667E-6
1.4889251025954495E-14,-216.14125000000004,-141.61000000000004,4.269186017917564E-6
-1.1580528575742386E-14,-207.86000000000004,-141.61000000000004,7.17729047420319E-6
7.444625512977247E-15,-149.89125000000007,-216.14125000000007,9.001509086152937E-6
7.444625512977247E-15,-141.61000000000004,-216.1412500000001,1.0551277517763033E-5
0,-149.89125000000004,-207.86000000000016,1.3616584683153194E-5
0,-141.61000000000004,-207.86000000000016,1.627140073276453E-5
1.861156378244312E-14,-199.57875000000004,-166.4537500000001,8.880987080473573E-6
1.9025154088719633E-14,-191.29750000000004,-166.4537500000001,1.394777410745066E-5
-5.2939559203393765E-14,-199.57875000000004,-158.1725000000001,1.0942666885928354E-5
-4.9630836753181654E-14,-191.29750000000004,-158.1725000000001,1.764871612162614E-5
5.583469134732936E-14,-183.01625000000007,-183.01625000000013,1.3351991905676596E-5
5.6248281653605876E-14,-174.73500000000007,-183.01625000000013,1.8942158736543078E-5
8.685396431806789E-14,-183.01625000000004,-174.7350000000001,1.7703241991208914E-5
8.602678370551487E-14,-174.73500000000004,-174.7350000000001,2.55266193625758E-5
1.3648480107124955E-14,-166.45375000000004,-199.57875000000018,1.3279936559376862E-5
1.4062070413401469E-14,-158.17250000000004,-199.57875000000016,1.7158069259981526E-5
2.729696021424991E-14,-166.45375000000004,-191.29750000000016,1.8732217896155224E-5
2.8124140826802938E-14,-158.17250000000004,-191.29750000000016,2.452737674039396E-5
-4.3426982159033947E-14,-199.57875000000004,-149.8912500000001,1.1865321508664326E-5
-5.2939559203393765E-14,-191.29750000000007,-149.89125000000007,1.961768962435719E-5
-3.391440511467413E-14,-199.57875000000007,-141.61000000000004,1.3775980116755423E-5
-5.6248281653605876E-14,-191.2975000000001,-141.61000000000004,2.3152033820674666E-5
1.4062070413401469E-14,-149.89125000000004,-199.57875000000018,2.161495579009575E-5
1.4062070413401469E-14,-141.61000000000004,-199.57875000000016,2.6241065054052563E-5
2.8124140826802938E-14,-149.89125000000004,-191.29750000000016,3.186933663126987E-5
2.8124140826802938E-14,-141.61000000000004,-191.29750000000016,3.9447801921271294E-5
2.0265925007549175E-14,-183.01625000000004,-166.4537500000001,2.2574197639359805E-5
2.1506695926378716E-14,-174.73500000000004,-166.4537500000001,3.4011289575443373E-5
-4.6322114302969543E-14,-183.01625000000004,-158.1725000000001,2.9386894974259442E-5
-4.301339185275743E-14,-174.73500000000004,-158.1725000000001,4.5391667078354414E-5
5.583469134732936E-14,-166.45375,-183.01625000000013,2.7449487203286376E-5
5.542110104105285E-14,-158.17250000000004,-183.01625000000013,3.6979966189649974E-5
8.437242248040881E-14,-166.45375000000004,-174.7350000000001,3.7677757011294984E-5
8.271806125530275E-14,-158.17250000000004,-174.7350000000001,5.128177779536802E-5
-5.045801736573468E-14,-183.01625000000007,-149.8912500000001,3.4757108438632015E-5
-4.79764755280756E-14,-174.73500000000004,-149.89125000000007,5.608511588375409E-5
-5.459392042849982E-14,-183.01625000000007,-141.61000000000004,4.3554496678236066E-5
-5.2939559203393765E-14,-174.73500000000004,-141.61000000000004,7.187504189469211E-5
5.583469134732936E-14,-149.89125000000004,-183.01625000000013,4.9978676989080824E-5
5.6248281653605876E-14,-141.61000000000004,-183.01625000000013,6.334212747934982E-5
8.354524186785578E-14,-149.89125000000004,-174.7350000000001,7.115314969037357E-5
8.437242248040881E-14,-141.61000000000004,-174.7350000000001,9.151260620734864E-5
2.2747466845208258E-14,-166.45375000000004,-166.4537500000001,5.244578798517096E-5
2.39882377640378E-14,-158.17250000000004,-166.4537500000001,7.441071881782636E-5
-3.8877488789992294E-14,-166.45375000000004,-158.1725000000001,7.121550140388815E-5
-3.4741585727227156E-14,-158.17250000000004,-158.1725000000001,1.0271070599633898E-4
-4.673570460924606E-14,-166.45375000000004,-149.8912500000001,9.339777899960175E-5
-4.5494933690416516E-14,-158.17250000000004,-149.89125000000007,1.421655087247857E-4
-5.459392042849982E-14,-166.45375000000004,-141.61000000000004,1.254938318900794E-4
-5.6248281653605876E-14,-158.17250000000004,-141.61000000000004,1.9618330350350879E-4
2.605618929542037E-14,-149.89125000000004,-166.4537500000001,1.0760812515375001E-4
2.8124140826802938E-14,-141.61000000000004,-166.4537500000001,1.4337556360728953E-4
-3.1432863277015045E-14,-149.89125000000004,-158.1725000000001,1.493314775189359E-4
-2.8124140826802938E-14,-141.61000000000004,-158.1725000000001,2.0082103649310387E-4
-2.4815418376590827E-14,-149.89125000000007,-149.89125000000007,2.1496522869498394E-4
-4.1359030627651376E-15,-141.61000000000004,-149.8912500000001,2.999282058148123E-4
-1.8197973476166606E-14,-149.89125000000004,-141.61000000000004,3.0178359180935133E-4
1.985233470127266E-14,-141.61000000000004,-141.61000000000004,4.250475014945332E-4
-3.3306690738754696E-16,-274.10999999999996,-108.2812348479372,6.188590440323717E-8
-8.881784197001252E-16,-270.09482948097946,-124.44071261686344,9.000376478200637E-8
