% Model,AuNP-5-78nm-inc-Mas-Air.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 11 2024, 12:59"
% Dimension,3
% Nodes,32726
% Expressions,1
% Description,Multislice
% X,Y,Z,Electric field norm
-3.3087224502121103E-15,-174.37562499999993,-157.99281249999996,2.552476971027331E-5
-5.459392042849982E-14,-166.18421874999993,-182.56703124999996,1.536974776017207E-5
-5.542110104105285E-14,-157.9928124999999,-182.56703124999999,2.066267203253541E-5
-5.6248281653605876E-14,-166.18421874999993,-174.37562499999999,2.1104404168417497E-5
-5.6248281653605876E-14,-157.99281249999993,-174.37562499999999,2.8666188838070753E-5
-1.19941188820189E-14,-182.56703124999993,-149.80140624999996,1.9665345213605964E-5
-2.977850205190899E-14,-174.37562499999993,-149.80140624999999,3.1656749855634884E-5
-2.3161057151484772E-14,-182.56703124999996,-141.60999999999996,2.468511943550501E-5
-5.6248281653605876E-14,-174.37562499999993,-141.60999999999996,4.070931714046107E-5
-5.6248281653605876E-14,-149.80140624999993,-182.56703124999996,2.7846329937988332E-5
-5.70754622661589E-14,-141.60999999999996,-182.56703124999996,3.523334001791293E-5
-5.6248281653605876E-14,-149.80140624999996,-174.37562499999999,3.9646787240977715E-5
-5.6248281653605876E-14,-141.60999999999996,-174.37562499999999,5.0873980876184934E-5
-3.1432863277015045E-14,-166.18421874999993,-166.18421875,2.939925133837772E-5
-3.30872245021211E-14,-157.99281249999993,-166.18421874999996,4.156370128096331E-5
-6.617444900424221E-15,-166.18421874999993,-157.99281249999996,3.991339492297763E-5
-9.92616735063633E-15,-157.99281249999993,-157.99281249999996,5.731382435901437E-5
-2.729696021424991E-14,-166.18421874999993,-149.80140624999999,5.247326010694193E-5
-2.4815418376590827E-14,-157.9928124999999,-149.80140624999999,7.946763398859611E-5
-4.79764755280756E-14,-166.1842187499999,-141.60999999999996,7.044417191120592E-5
-3.970466940254532E-14,-157.9928124999999,-141.60999999999999,1.0980702248223706E-4
-3.432799542095064E-14,-149.80140624999993,-166.18421874999999,5.985423250458961E-5
-3.5568766339780184E-14,-141.60999999999996,-166.18421874999999,7.949233879293842E-5
