% Model,Supported-Internal-m000.mph
% Version,COMSOL 5.6.0.401
% Date,"Aug 30 2023, 13:55"
% Table,Table 1 - Global Evaluation 1
% theta_i (rad),wlength (nm),lambda0 (nm),Q_abs (1),Q_sca (1)
1.13271868454432,537.25,537.25,1.1107341356013813,6.774438407170869E-4
1.13271868454432,537.5,537.5,1.1086283075334198,6.181866882096876E-4
1.13271868454432,537.75,537.75,1.106740127019984,6.181842273775552E-4
1.13271868454432,538,538,1.1054708451905546,6.476468163705265E-4
1.13271868454432,538.2499999999999,538.2499999999999,1.1030411803584925,5.812022204120515E-4
1.13271868454432,538.5,538.5,1.1011473301858765,5.728621439783594E-4
1.13271868454432,538.75,538.75,1.0992126746581365,6.09679755139908E-4
1.13271868454432,539,539,1.0968277002050164,6.378202266504457E-4
1.13271868454432,539.25,539.25,1.0945396851008196,5.894486717777705E-4
1.13271868454432,539.5,539.5,1.0922797662314405,5.093313255050715E-4
1.13271868454432,539.7499999999999,539.7499999999999,1.0900353093477717,5.898992587892713E-4
1.13271868454432,540,540,1.088110105876702,5.223228888990859E-4
1.13271868454432,550,550,0.9763398086819118,4.964126175678804E-4
1.13271868454432,560,560,0.8476247242065964,4.833337636504258E-4
1.13271868454432,570,570,0.7169736861505693,4.107660822210287E-4
1.13271868454432,580,580,0.5928455391078584,4.237894378364282E-4
1.13271868454432,590,590,0.48451904777612287,3.2262135237510646E-4
1.13271868454432,600,600,0.39550643514899464,2.963469831223066E-4
1.13271868454432,610,610,0.32613983199684593,2.0401396802527912E-4
1.13271868454432,619.9999999999999,619.9999999999999,0.2724674781540484,2.1553402589182994E-4
1.13271868454432,629.9999999999999,629.9999999999999,0.23061649206171722,1.9351848235329557E-4
1.13271868454432,639.9999999999999,639.9999999999999,0.1977343295858468,1.596211295531767E-4
1.13271868454432,650,650,0.17157847013219327,1.365615026650678E-4
1.13271868454432,660,660,0.15073799113956418,1.1564284291562042E-4
1.13271868454432,670,670,0.1340996084555445,1.474483320881953E-4
1.13271868454432,680,680,0.12061931994389763,1.070839750605294E-4
1.13271868454432,690,690,0.10954890821391627,1.0283644518529529E-4
1.13271868454432,700,700,0.10019873682573958,8.365447611907561E-5
