% Model,AuNP-7-30nm-inc.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 16 2024, 13:54"
% Dimension,3
% Nodes,36335
% Expressions,1
% Description,Multislice
% X,Y,Z,sqrt(abs(ewfd.relEx)^2+abs(ewfd.relEy)^2+abs(ewfd.relEz)^2)
-1.7763568394002489E-15,-187.06484375000002,-228.13906249999997,4.458652505206689E-5
0,-178.85000000000005,-228.13906249999997,5.571627666503471E-5
-5.417888360170763E-14,-236.35390624999997,-187.06484375,1.7836775892134985E-5
-5.506706202140776E-14,-228.1390625,-187.06484375,2.87273609681875E-5
-6.750155989720952E-14,-236.35390624999994,-178.85000000000005,2.0983016946834194E-5
-7.105427357601E-14,-228.13906249999997,-178.85000000000005,3.444701658284397E-5
-2.664535259100374E-15,-203.49453125000005,-219.92421874999997,3.734475544595691E-5
-1.7763568394002489E-15,-195.27968750000005,-219.92421874999997,5.0227297774868E-5
0,-203.49453125000002,-211.70937499999997,5.07253118706559E-5
0,-195.27968750000005,-211.70937499999997,6.896425457653527E-5
-1.865174681370263E-14,-219.92421875000002,-203.49453124999994,3.129729305297885E-5
-1.77635683940025E-14,-211.70937500000002,-203.49453124999994,4.611686623770233E-5
-3.730349362740526E-14,-219.92421875,-195.27968749999988,4.028547066868947E-5
-3.5527136788005E-14,-211.709375,-195.27968749999988,6.047905166075681E-5
-8.881784197001244E-16,-187.06484375000005,-219.92421874999997,6.781207691730723E-5
0,-178.85000000000005,-219.92421874999997,8.667727599127311E-5
0,-187.06484375000002,-211.70937499999997,9.520202629876057E-5
0,-178.85000000000005,-211.70937499999997,1.2324060575913336E-4
-3.9968028886505635E-14,-219.92421874999997,-187.06484375,4.820749250141948E-5
-2.4868995751603503E-14,-211.70937499999997,-187.06484375,7.510949573987027E-5
-4.2632564145606005E-14,-219.92421874999997,-178.85000000000008,6.008168110133936E-5
-1.4210854715202002E-14,-211.70937499999997,-178.85000000000008,9.534769944884665E-5
-1.6875389974302376E-14,-203.49453125,-203.49453124999994,6.947704404655083E-5
-1.598721155460225E-14,-195.27968750000005,-203.49453124999994,9.758497462375676E-5
-3.375077994860475E-14,-203.49453125,-195.27968749999988,9.26287202120773E-5
-3.19744231092045E-14,-195.27968750000002,-195.27968749999988,1.3178479468376725E-4
-1.5099033134902126E-14,-187.06484375000002,-203.49453124999994,1.3937483180386062E-4
