% Model,AuNP-7-30nm-inc-Mas-BK7.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 11 2024, 13:21"
% Table,Table 1 - Global Evaluation 1
% wlength (nm),lambda0 (nm),Q_abs (1),Q_sca (1)
533.9999999999999,533.9999999999999,0.7429593306622955,0.0027309072953478736
534.25,534.25,0.741115026734213,0.0027189552692399835
534.5,534.5,0.7392681360669748,0.0027531146538693567
534.75,534.75,0.7373952822229324,0.0027290176493103583
535,535,0.7355003434359377,0.0027010244164235937
535.25,535.25,0.7335610306468909,0.0027243678888815236
535.4999999999999,535.4999999999999,0.7315683674392501,0.0027268808743545637
535.75,535.75,0.7295049580875725,0.002748821815819266
536,536,0.727466208950163,0.0027086392168436833
536.25,536.25,0.7254024308502818,0.0027209731154514854
536.5,536.5,0.7232461914083788,0.002700053786980519
536.7499999999999,536.7499999999999,0.7210986930356325,0.002715946528673889
536.9999999999999,536.9999999999999,0.7189205275787893,0.0027237006370524866
537.25,537.25,0.7167022312184285,0.002720242373614608
537.5,537.5,0.7144322878827158,0.002708890998443369
537.75,537.75,0.7121912142612097,0.0027204608555202823
538,538,0.7098971712322365,0.0027149998068331203
538.2499999999999,538.2499999999999,0.7074554681351748,0.0027296045257949545
538.5,538.5,0.7048981983768366,0.0027434925759933708
538.75,538.75,0.7023343613629603,0.002707716358317023
539,539,0.6998696751091907,0.0027271314948590078
539.25,539.25,0.6973457553094151,0.00269773137557777
539.5,539.5,0.694725248448929,0.002704609142912969
539.7499999999999,539.7499999999999,0.6921351806706715,0.0026837250259618356
540,540,0.6894618530364343,0.0027032125583718344
550,550,0.5733927346339578,0.0024734822025870807
560,560,0.45703643055868853,0.002180537448760296
570,570,0.35420388556684,0.001880041713665434
580,580,0.2703326113795749,0.0015873011050401469
590,590,0.206371609762633,0.0013282970872184232
600,600,0.15978811685839875,0.001117911065516161
610,610,0.12617552970217266,9.51258211755706E-4
619.9999999999999,619.9999999999999,0.10153305071627071,8.122691868037894E-4
629.9999999999999,629.9999999999999,0.08303609998310124,7.110447726433578E-4
639.9999999999999,639.9999999999999,0.06890814322740918,6.250526650957083E-4
650,650,0.05808909576682675,5.552868998977448E-4
660,660,0.04986009858037398,4.989689008413908E-4
670,670,0.043620338612159866,4.447735376287302E-4
680,680,0.038841689964311484,3.973326050836099E-4
690,690,0.03506962821436214,3.6246832193663736E-4
700,700,0.03197934380992301,3.253566445517435E-4
