% Model,Supported-Internal-p100.mph
% Version,COMSOL 5.6.0.401
% Date,"Aug 30 2023, 14:19"
% Table,Table 1 - Global Evaluation 1
% theta_i (rad),wlength (nm),lambda0 (nm),Q_abs (1),Q_sca (1)
1.13271868454432,528.75,528.75,0.8712053901322597,1.9607812860869276E-4
1.13271868454432,529,529,0.8705545115732113,3.2573828747412784E-4
1.13271868454432,529.25,529.25,0.8698164663853938,2.6837090085395587E-4
1.13271868454432,529.5,529.5,0.8686743100905341,2.5060292168753526E-4
1.13271868454432,529.7499999999999,529.7499999999999,0.8679464564653965,2.5105412527612743E-4
1.13271868454432,530,530,0.8670779091715993,2.6044710631653985E-4
1.13271868454432,530.25,530.25,0.8661205825503941,2.2229680221089312E-4
1.13271868454432,530.5,530.5,0.8649320485635598,1.1158248648926443E-4
1.13271868454432,530.75,530.75,0.8639032338112796,2.280191766968882E-4
1.13271868454432,531,531,0.8624900801051179,3.434604870010803E-4
1.13271868454432,531.2499999999999,531.2499999999999,0.8616052411602512,2.643003680990101E-4
1.13271868454432,531.5,531.5,0.8605808135792872,2.213522082748821E-4
1.13271868454432,531.75,531.75,0.8592476719023758,1.9561275363272877E-4
1.13271868454432,532,532,0.8580134038118811,2.204003848923453E-4
1.13271868454432,532.25,532.25,0.8563108037179296,1.942627276376927E-4
1.13271868454432,532.4999999999999,532.4999999999999,0.855068011651377,2.5410629825957403E-4
1.13271868454432,532.7499999999999,532.7499999999999,0.8533832918746116,2.3165710124712342E-4
1.13271868454432,533,533,0.8518297611118214,2.523550471022206E-4
1.13271868454432,533.25,533.25,0.8503279551502237,2.711557977624259E-4
1.13271868454432,533.5,533.5,0.8488345891059682,2.3147943343202121E-4
1.13271868454432,533.75,533.75,0.8473471908753596,2.0215608397421134E-4
1.13271868454432,533.9999999999999,533.9999999999999,0.845532927919317,2.4076931682948447E-4
1.13271868454432,534.25,534.25,0.8437756042670254,2.7283366705772204E-4
1.13271868454432,534.5,534.5,0.8422317008610932,3.0786511461797564E-4
1.13271868454432,534.75,534.75,0.8405618860303163,1.4393887270722666E-4
1.13271868454432,535,535,0.8386833017082643,2.6624051038006324E-4
1.13271868454432,535.25,535.25,0.8369634373646563,2.6686583796161885E-4
1.13271868454432,535.4999999999999,535.4999999999999,0.8349605888082803,2.475608681550937E-4
1.13271868454432,535.75,535.75,0.8331517146156022,2.3897960483264036E-4
1.13271868454432,536,536,0.8317201181810641,1.914473919481986E-4
1.13271868454432,536.25,536.25,0.8293167361808649,1.873399469920542E-4
1.13271868454432,536.5,536.5,0.8274393395647499,2.116131039241164E-4
1.13271868454432,536.7499999999999,536.7499999999999,0.825319123565778,2.9676517480936755E-4
1.13271868454432,536.9999999999999,536.9999999999999,0.8237609891867832,3.039036700266388E-4
1.13271868454432,537.25,537.25,0.8217291603845046,1.9807255268269224E-4
1.13271868454432,537.5,537.5,0.8196580295117358,2.124476074062933E-4
1.13271868454432,537.75,537.75,0.8174921330946205,4.885395902901105E-4
1.13271868454432,538,538,0.8150595640048591,2.62132852675192E-4
1.13271868454432,538.2499999999999,538.2499999999999,0.8144343336219974,1.3584265598613976E-4
1.13271868454432,538.5,538.5,0.8112336728325831,2.3609044149243525E-4
1.13271868454432,538.75,538.75,0.8081444625812247,6.600741775847484E-4
1.13271868454432,539,539,0.8064121637314512,2.972715806621767E-4
1.13271868454432,539.25,539.25,0.8042984010305797,2.55465249207385E-4
1.13271868454432,539.5,539.5,0.8019111778392385,2.2667234775276002E-4
1.13271868454432,539.7499999999999,539.7499999999999,0.7994098431110293,3.9262378079003656E-4
1.13271868454432,540,540,0.7972705887349375,2.742203775354234E-4
1.13271868454432,550,550,0.6967324919113684,2.551237419653269E-4
1.13271868454432,560,560,0.5935715474695125,2.0865240827575428E-4
1.13271868454432,570,570,0.4963923984252525,1.5941943230212015E-4
1.13271868454432,580,580,0.40896564407655916,1.153649728485848E-4
1.13271868454432,590,590,0.3344047299089329,1.8547583948546904E-4
1.13271868454432,600,600,0.27453376588002637,1.6575251928836214E-4
1.13271868454432,610,610,0.22821310145465334,8.50329143537112E-5
1.13271868454432,619.9999999999999,619.9999999999999,0.19147677810903052,1.4247755780581275E-4
1.13271868454432,629.9999999999999,629.9999999999999,0.1631090605852697,1.0636696988094226E-4
1.13271868454432,639.9999999999999,639.9999999999999,0.14063432706783002,1.0189590844567032E-4
1.13271868454432,650,650,0.12266134477131345,9.822536713209511E-5
1.13271868454432,660,660,0.10828091198767388,7.438664561279813E-5
1.13271868454432,670,670,0.0967777249752274,8.579417041909703E-5
1.13271868454432,680,680,0.08747913966769212,7.156105326774163E-5
1.13271868454432,690,690,0.07978242224537489,8.900610379429068E-5
1.13271868454432,700,700,0.07327908838932516,6.113330696636521E-5
